iteration,ants_ms,evap_ms,comm_border_ms,comm_migrate_ms,update_ms,total_ms,global_food,total_ants
712,0.895283,0.05963,0.010521,0.303395,0.000703,1.01539,0,5000
713,0.892603,0.057464,0.008077,0.31005,0.000567,1.00826,0,5000
714,0.881186,0.062899,0.007725,0.292995,0.000728,0.997315,0,5000
715,0.872591,0.056305,0.007887,0.285599,0.000571,0.98523,0,5000
716,0.880558,0.06072,0.007772,0.298122,0.000744,0.999025,0,5000
717,0.880888,0.058795,0.00853,0.282212,0.000639,0.996105,0,5000
718,0.893498,0.057762,0.007889,0.298894,0.000694,1.0103,0,5000
719,0.881533,0.057026,0.009449,0.291578,0.000568,0.995285,0,5000
720,0.886409,0.05722,0.007933,0.306928,0.000709,1.0015,0,5000
721,0.879055,0.065826,0.008182,0.287951,0.000632,0.991569,0,5000
722,0.88737,0.057064,0.009373,0.295031,0.000776,1.00216,0,5000
723,0.892682,0.05636,0.007861,0.30205,0.00057,1.00559,0,5000
724,0.894177,0.057264,0.007836,0.304013,0.000771,1.00912,0,5000
725,0.879341,0.055541,0.007629,0.29081,0.000575,0.989371,0,5000
726,0.869213,0.056136,0.008037,0.293321,0.000687,0.980909,0,5000
727,0.86148,0.054604,0.00746,0.289386,0.000557,0.970223,0,5000
728,0.874724,0.058049,0.007746,0.2952,0.000706,0.989305,0,5000
729,0.869952,0.054953,0.008076,0.298873,0.000585,0.980228,0,5000
730,0.860429,0.056095,0.008076,0.289279,0.000732,0.974122,0,5000
731,0.860189,0.054768,0.007944,0.275982,0.000564,0.968991,0,5000
732,0.857697,0.055391,0.007829,0.273306,0.000756,0.969315,0,5000
733,0.875137,0.056811,0.009445,0.297577,0.000567,0.985837,0,5000
734,0.86017,0.055528,0.008159,0.282509,0.000751,0.971724,0,5000
735,0.87806,0.053802,0.008429,0.299766,0.000577,0.986582,0,5000
736,0.862523,0.058052,0.007654,0.292683,0.000667,0.976297,0,5000
737,0.861139,0.05268,0.007483,0.299227,0.000558,0.965688,0,5000
738,0.850822,0.053067,0.007682,0.293473,0.000677,0.958158,0,5000
739,0.845214,0.052787,0.007689,0.28581,0.000561,0.949751,0,5000
740,0.862843,0.053546,0.007543,0.305423,0.000642,0.971137,0,5000
741,0.873329,0.053884,0.008948,0.300604,0.000587,0.980764,0,5000
742,0.873149,0.054572,0.007903,0.302661,0.000643,0.983158,0,5000
743,0.874205,0.053659,0.007471,0.303078,0.000575,0.981519,0,5000
744,0.871832,0.055067,0.008288,0.297263,0.000733,0.982416,0,5000
745,0.882506,0.061527,0.008003,0.291475,0.000539,0.99426,0,5000
746,0.87955,0.056178,0.012907,0.292762,0.000653,0.993316,0,5000
747,0.872525,0.054409,0.007675,0.296319,0.000529,0.98209,0,5000
748,0.864319,0.055427,0.007971,0.285327,0.000782,0.976821,0,5000
749,0.838888,0.060224,0.009751,0.263781,0.000512,0.947866,0,5000
750,0.839146,0.057013,0.008169,0.277631,0.000635,0.951465,0,5000
751,0.834735,0.053167,0.007987,0.262382,0.000621,0.939627,0,5000
752,0.833493,0.053017,0.009517,0.270534,0.0007,0.940113,0,5000
753,0.830083,0.054738,0.007842,0.270347,0.000573,0.935279,0,5000
754,0.849963,0.056325,0.007489,0.286768,0.000697,0.960875,0,5000
755,0.855796,0.055309,0.007707,0.282103,0.000585,0.962681,0,5000
756,0.852168,0.054232,0.007813,0.275273,0.000685,0.962234,0,5000
757,0.851236,0.05403,0.008187,0.27098,0.000582,0.960091,0,5000
758,0.84511,0.066504,0.007525,0.261927,0.000705,0.953628,0,5000
759,0.834848,0.064873,0.009071,0.287203,0.000637,0.953481,0,5000
760,0.835677,0.053482,0.007837,0.274883,0.000689,0.942595,0,5000
761,0.834646,0.052564,0.007285,0.274128,0.000532,0.941033,0,5000
762,0.836747,0.056334,0.008062,0.276189,0.000676,0.945386,0,5000
763,0.830314,0.042472,0.008439,0.272425,0.000538,0.936543,0,5000
764,0.824884,0.033796,0.010078,0.25893,0.000613,0.917491,0,5000
765,0.832716,0.032365,0.007268,0.274081,0.000546,0.920175,0,5000
766,0.843516,0.034731,0.007562,0.281265,0.000649,0.934381,0,5000
767,0.875993,0.059765,0.008133,0.320692,0.000549,0.991429,0,5000
768,0.857459,0.057016,0.008686,0.271509,0.000732,0.97242,0,5000
769,0.863893,0.055159,0.008525,0.267491,0.000555,0.973709,0,5000
770,0.874723,0.049324,0.007784,0.297459,0.000665,0.980176,0,5000
771,0.851076,0.048899,0.024174,0.255902,0.000554,0.954224,0,5000
772,0.864009,0.035518,0.008952,0.28046,0.000756,0.956397,0,5000
773,0.865639,0.053112,0.007513,0.314345,0.000567,0.974651,0,5000
774,0.850035,0.066309,0.009266,0.268548,0.000649,0.960069,0,5000
775,0.830958,0.061966,0.007361,0.248555,0.000516,0.936636,0,5000
776,0.841345,0.061829,0.007533,0.271964,0.000692,0.948626,0,5000
777,0.840269,0.05895,0.007415,0.267666,0.000603,0.946004,0,5000
778,0.83439,0.057783,0.00888,0.254574,0.000654,0.923613,0,5000
779,0.83982,0.058341,0.008822,0.263525,0.000517,0.935958,0,5000
780,0.840676,0.065506,0.008717,0.289942,0.000667,0.960885,0,5000
781,0.839197,0.052111,0.007839,0.274743,0.000624,0.942379,0,5000
782,0.855904,0.03433,0.007645,0.291047,0.000655,0.948119,0,5000
783,0.855289,0.034475,0.008239,0.280577,0.000576,0.944819,0,5000
784,0.853646,0.034205,0.007796,0.285086,0.000638,0.94498,0,5000
785,0.833301,0.059018,0.009706,0.27269,0.000559,0.942623,0,5000
786,0.836792,0.055759,0.008021,0.27502,0.000778,0.946226,0,5000
787,0.855964,0.053783,0.008312,0.278685,0.000564,0.96172,0,5000
788,0.852566,0.053923,0.00754,0.295471,0.000699,0.961345,0,5000
789,0.99664,0.055263,0.007717,0.410947,0.000567,1.09609,0,5000
790,0.867505,0.033161,0.012067,0.292735,0.00066,0.965208,0,5000
791,0.862115,0.033369,0.007736,0.285609,0.000546,0.955632,0,5000
792,0.863382,0.033145,0.007801,0.295162,0.00064,0.952965,0,5000
793,0.850725,0.033125,0.00766,0.285847,0.000476,0.946274,0,5000
794,0.851528,0.033271,0.009533,0.273757,0.000668,0.942312,0,5000
795,0.841234,0.033264,0.007369,0.271262,0.000513,0.929748,0,5000
796,0.849377,0.03332,0.00765,0.283309,0.000634,0.938267,0,5000
797,0.857398,0.036217,0.009239,0.294189,0.00054,0.948161,0,5000
798,0.858011,0.037361,0.009528,0.291985,0.000619,0.978303,0,5000
799,0.846117,0.033262,0.008384,0.301252,0.000501,0.933547,0,5000
800,0.844779,0.033333,0.008825,0.288062,0.000617,0.934821,0,5000
801,0.83833,0.033306,0.007493,0.278765,0.000583,0.925288,0,5000
802,0.83894,0.040362,0.00961,0.284904,0.000671,0.934471,0,5000
803,0.831268,0.03381,0.008403,0.266376,0.000475,0.918616,0,5000
804,0.857493,0.033977,0.009271,0.287046,0.000643,0.948783,0,5000
805,0.855568,0.034077,0.008152,0.280299,0.000519,0.944749,0,5000
806,0.855999,0.033228,0.009376,0.279009,0.000639,0.945813,0,5000
807,0.853688,0.033143,0.007856,0.284744,0.000498,0.941766,0,5000
808,0.863826,0.035652,0.009533,0.301692,0.000663,0.956773,0,5000
809,0.866557,0.033165,0.007816,0.293467,0.000507,0.954161,0,5000
810,0.854423,0.036862,0.007757,0.281325,0.000655,0.94786,0,5000
811,0.878768,0.034047,0.009822,0.285202,0.000572,0.972182,0,5000
812,0.887352,0.034835,0.007577,0.296816,0.000639,0.97935,0,5000
813,0.898146,0.034004,0.008159,0.306779,0.000548,0.988931,0,5000
814,0.939057,0.037317,0.009463,0.322604,0.000717,1.03423,0,5000
815,0.919471,0.036628,0.00877,0.293206,0.000586,1.01526,0,5000
816,0.914881,0.036637,0.008694,0.304635,0.000726,1.01057,0,5000
817,0.907127,0.035854,0.008199,0.287465,0.000564,1.00119,0,5000
818,0.930566,0.037755,0.008233,0.286968,0.000673,1.02761,0,5000
819,0.92653,0.036764,0.008417,0.298707,0.000525,1.02277,0,5000
820,0.924329,0.038232,0.008785,0.298155,0.000699,1.02383,0,5000
821,0.929257,0.038407,0.008836,0.295044,0.000543,1.02731,0,5000
822,0.927912,0.037002,0.010215,0.300511,0.000718,1.0284,0,5000
823,0.933139,0.036513,0.008538,0.294818,0.000597,1.02835,0,5000
824,0.945308,0.036637,0.010918,0.319248,0.000691,1.04186,0,5000
825,0.928188,0.036337,0.010424,0.307009,0.0006,1.0243,0,5000
826,0.929811,0.036776,0.008525,0.298559,0.000752,1.02647,0,5000
827,0.931599,0.036864,0.009785,0.304407,0.000557,1.02826,0,5000
828,0.954454,0.037575,0.010641,0.310095,0.000727,1.053,0,5000
829,0.941785,0.039409,0.008638,0.305063,0.000629,1.04503,0,5000
830,0.949751,0.038009,0.008543,0.310416,0.000756,1.04889,0,5000
831,0.95192,0.037921,0.008313,0.311207,0.000563,1.05349,0,5000
832,0.952984,0.038632,0.008347,0.30905,0.000761,1.05444,0,5000
833,0.957054,0.040767,0.010189,0.321308,0.000633,1.0563,0,5000
834,0.950382,0.040165,0.008503,0.306226,0.000736,1.05057,0,5000
835,0.991102,0.040747,0.008369,0.337456,0.000573,1.09395,0,5000
836,0.986596,0.038729,0.009152,0.32585,0.000713,1.08981,0,5000
837,0.975248,0.037489,0.008549,0.317626,0.000578,1.07318,0,5000
838,0.974361,0.037585,0.00889,0.327045,0.000741,1.07409,0,5000
839,0.969508,0.037485,0.008808,0.315195,0.00058,1.06781,0,5000
840,0.954293,0.037702,0.008716,0.310673,0.000767,1.05378,0,5000
841,0.950124,0.037424,0.008305,0.307684,0.000612,1.04824,0,5000
842,0.942571,0.038091,0.008774,0.289993,0.00077,1.04188,0,5000
843,0.922734,0.036493,0.008512,0.302594,0.000554,1.01747,0,5000
844,0.926551,0.036942,0.008445,0.295038,0.00068,1.02405,0,5000
845,0.931985,0.03656,0.00963,0.305247,0.000558,1.02611,0,5000
846,0.928676,0.036735,0.008656,0.3073,0.000725,1.02564,0,5000
847,0.9257,0.038955,0.00826,0.310982,0.000604,1.02596,0,5000
848,0.928507,0.041339,0.008472,0.310044,0.000726,1.03574,0,5000
849,0.936325,0.039693,0.008257,0.318481,0.000599,1.03373,0,5000
850,0.956506,0.037503,0.008743,0.334387,0.000736,1.054,0,5000
851,0.952729,0.038263,0.008653,0.332217,0.000593,1.05131,0,5000
852,0.917548,0.042615,0.008515,0.314294,0.000637,1.02945,0,5000
853,0.945601,0.039893,0.011303,0.327328,0.000555,1.04426,0,5000
854,0.937157,0.037668,0.009141,0.314861,0.000776,1.03469,0,5000
855,0.941938,0.03623,0.008011,0.320261,0.00057,1.03767,0,5000
856,0.941425,0.036603,0.008217,0.312562,0.000699,1.03778,0,5000
857,0.938839,0.036217,0.008606,0.309087,0.000533,1.03399,0,5000
858,0.965368,0.036439,0.008375,0.352586,0.000795,1.06245,0,5000
859,0.945156,0.036347,0.008593,0.329733,0.000641,1.04029,0,5000
860,0.929075,0.036457,0.008442,0.298922,0.000692,1.02558,0,5000
861,0.933262,0.036254,0.010244,0.304975,0.000559,1.0296,0,5000
862,0.937968,0.037066,0.009938,0.318636,0.000721,1.04143,0,5000
863,0.968427,0.037193,0.008682,0.352224,0.000566,1.07292,0,5000
864,0.964682,0.038808,0.009024,0.330446,0.00077,1.06573,0,5000
865,0.950473,0.03649,0.008693,0.317784,0.00064,1.04637,0,5000
866,0.948411,0.037093,0.008853,0.324587,0.000738,1.04679,0,5000
867,0.940447,0.036431,0.008789,0.311368,0.000516,1.03622,0,5000
868,0.923965,0.037832,0.008208,0.301942,0.00079,1.02372,0,5000
869,0.936962,0.041501,0.008875,0.327361,0.000552,1.03301,0,5000
870,0.943068,0.037251,0.00916,0.325021,0.000742,1.04241,0,5000
871,0.930255,0.037921,0.008237,0.318709,0.00059,1.03226,0,5000
872,0.918834,0.039139,0.00843,0.307261,0.000654,1.01937,0,5000
873,0.921902,0.036319,0.008511,0.308501,0.000602,1.01724,0,5000
874,0.936204,0.036316,0.008366,0.326366,0.00072,1.0324,0,5000
875,0.940573,0.036267,0.008278,0.331102,0.000585,1.03521,0,5000
876,0.944751,0.036587,0.008048,0.333933,0.000745,1.0409,0,5000
877,0.941272,0.036326,0.00835,0.312376,0.000563,1.03633,0,5000
878,0.925238,0.038354,0.008245,0.30413,0.000648,1.02259,0,5000
879,0.938807,0.039292,0.008111,0.321117,0.00058,1.0381,0,5000
880,0.963122,0.058869,0.010678,0.320594,0.000724,1.07492,0,5000
881,0.911192,0.037569,0.011316,0.296241,0.000572,1.00705,0,5000
882,0.909658,0.036465,0.008901,0.293361,0.00068,1.00669,0,5000
883,0.917412,0.035884,0.010509,0.307606,0.000504,1.01752,0,5000
884,0.91533,0.039044,0.009924,0.302207,0.000693,1.01466,0,5000
885,0.905212,0.035658,0.010672,0.293668,0.000544,0.999882,0,5000
886,0.918855,0.035524,0.010358,0.309139,0.000672,1.0128,0,5000
887,0.907771,0.035474,0.008321,0.300108,0.000572,0.999942,0,5000
888,0.911419,0.03553,0.010095,0.298285,0.000692,1.00544,0,5000
889,0.918823,0.035237,0.009799,0.304678,0.000571,1.01122,0,5000
890,0.920594,0.035677,0.008243,0.310909,0.000758,1.01416,0,5000
891,0.959648,0.036361,0.009871,0.345804,0.000611,1.05562,0,5000
892,0.930025,0.036631,0.008099,0.317537,0.000688,1.02766,0,5000
893,0.933258,0.036239,0.008253,0.316393,0.000556,1.02879,0,5000
894,0.932841,0.036786,0.008402,0.317691,0.00074,1.0296,0,5000
895,0.935223,0.037729,0.008611,0.309288,0.000563,1.03362,0,5000
896,0.947656,0.046748,0.009046,0.319214,0.00078,1.05521,0,5000
897,0.974045,0.042898,0.009065,0.345607,0.00061,1.09146,0,5000
898,0.936763,0.037856,0.010755,0.302824,0.000685,1.03664,0,5000
899,0.927653,0.036888,0.028069,0.287416,0.000566,1.02397,0,5000
900,0.932387,0.040505,0.00831,0.304415,0.000653,1.03508,0,5000
901,0.948636,0.037622,0.010729,0.312458,0.000572,1.0487,0,5000
902,0.953197,0.037122,0.00868,0.326025,0.000759,1.05105,0,5000
903,0.934949,0.038743,0.014169,0.3089,0.000569,1.03743,0,5000
904,0.934323,0.036422,0.008951,0.310434,0.000726,1.03201,0,5000
905,0.930663,0.036379,0.009575,0.311714,0.000504,1.02573,0,5000
906,0.944238,0.036522,0.008308,0.332947,0.00064,1.04128,0,5000
907,0.962799,0.036395,0.009641,0.341039,0.000609,1.05894,0,5000
908,0.950619,0.039516,0.009739,0.333528,0.000682,1.04768,0,5000
909,0.947636,0.036281,0.010361,0.330889,0.000573,1.04313,0,5000
910,0.954902,0.039335,0.008077,0.346011,0.00067,1.05162,0,5000
911,1.08228,0.044729,0.008524,0.493671,0.000545,1.20574,0,5000
912,1.06177,0.038308,0.008516,0.446342,0.000743,1.16984,0,5000
913,0.939791,0.036698,0.009878,0.313993,0.000523,1.03634,0,5000
914,0.946578,0.037736,0.008411,0.319707,0.000753,1.04471,0,5000
915,0.94958,0.036529,0.00809,0.327951,0.000632,1.04551,0,5000
916,0.964711,0.039703,0.008276,0.343394,0.00075,1.06704,0,5000
917,0.95699,0.061649,0.009001,0.331682,0.000564,1.06236,0,5000
918,1.14193,0.036708,0.015415,0.547683,0.000727,1.26318,0,5000
919,0.930693,0.039431,0.008221,0.310952,0.000614,1.02577,0,5000
920,0.941167,0.040346,0.010519,0.326678,0.000724,1.04015,0,5000
921,0.974525,0.037331,0.008323,0.356854,0.000622,1.07294,0,5000
922,0.988249,0.037459,0.008463,0.36123,0.000803,1.08753,0,5000
923,0.989254,0.037415,0.008662,0.365735,0.000594,1.10003,0,5000
924,1.19984,0.052342,0.027703,0.563573,0.000801,1.31424,0,5000
925,0.982975,0.046027,0.015938,0.352649,0.000656,1.09388,0,5000
926,0.96095,0.039481,0.008176,0.331125,0.000724,1.06299,0,5000
927,0.946242,0.039346,0.008506,0.316412,0.000612,1.04639,0,5000
928,0.938942,0.038438,0.008649,0.308389,0.000761,1.03874,0,5000
929,0.947681,0.037381,0.010182,0.318994,0.000609,1.04556,0,5000
930,1.07851,0.046579,0.00871,0.455338,0.000719,1.19414,0,5000
931,1.03945,0.037249,0.010144,0.413187,0.000585,1.1436,0,5000
932,0.945093,0.037088,0.008659,0.319356,0.000745,1.0427,0,5000
933,0.944265,0.036295,0.008226,0.32985,0.000582,1.03955,0,5000
934,0.939703,0.036359,0.008333,0.308312,0.000726,1.03661,0,5000
935,0.960723,0.036189,0.010016,0.331907,0.000585,1.05663,0,5000
936,0.986228,0.049734,0.0083,0.363615,0.000718,1.09013,0,5000
937,1.14893,0.036393,0.016292,0.527232,0.000625,1.25829,0,5000
938,0.948325,0.037097,0.008518,0.321023,0.000727,1.0439,0,5000
939,0.97861,0.03642,0.008516,0.345745,0.000565,1.07415,0,5000
940,0.942795,0.038085,0.008615,0.314958,0.00073,1.03926,0,5000
941,0.953198,0.036709,0.008233,0.332844,0.000551,1.04827,0,5000
942,0.961821,0.043023,0.010491,0.344897,0.000735,1.08028,0,5000
943,1.14366,0.043093,0.01991,0.509746,0.000537,1.24665,0,5000
944,0.982506,0.036793,0.00966,0.372728,0.000739,1.09506,0,5000
945,0.94008,0.036306,0.008388,0.313585,0.000583,1.03509,0,5000
946,0.941178,0.03676,0.008658,0.319741,0.000671,1.03789,0,5000
947,0.935675,0.036486,0.008656,0.311124,0.000562,1.03165,0,5000
948,0.94216,0.036914,0.008233,0.3152,0.000675,1.03868,0,5000
949,1.0341,0.046032,0.008038,0.411853,0.000539,1.14011,0,5000
950,1.05476,0.038505,0.008179,0.441647,0.000703,1.16864,0,5000
951,0.949224,0.038843,0.00823,0.321735,0.000591,1.04504,0,5000
952,0.933369,0.036603,0.008544,0.313412,0.000771,1.03011,0,5000
953,0.950367,0.040561,0.008622,0.329005,0.000541,1.04635,0,5000
954,0.952894,0.038762,0.008834,0.327295,0.000723,1.05246,0,5000
955,0.961139,0.037287,0.008365,0.317977,0.000556,1.05787,0,5000
956,1.1736,0.037669,0.008601,0.550363,0.000673,1.28447,0,5000
957,0.932067,0.037375,0.008604,0.294556,0.000592,1.03017,0,5000
958,0.928466,0.038406,0.008701,0.28883,0.000754,1.02717,0,5000
959,0.936891,0.042,0.008474,0.307391,0.000575,1.04077,0,5000
960,0.937043,0.046672,0.01619,0.296429,0.000828,1.05994,0,5000
961,0.953269,0.03721,0.011447,0.305078,0.000577,1.05143,0,5000
962,1.11105,0.045629,0.008495,0.469322,0.000732,1.22068,0,5000
963,1.03513,0.039373,0.010822,0.411651,0.000586,1.14755,0,5000
964,0.96208,0.04202,0.008456,0.338576,0.000803,1.06568,0,5000
965,0.951426,0.039758,0.009824,0.318171,0.000626,1.05242,0,5000
966,0.927271,0.036417,0.011378,0.291744,0.000644,1.02419,0,5000
967,0.91716,0.036352,0.009826,0.293711,0.000587,1.01168,0,5000
968,0.967155,0.043295,0.008274,0.326237,0.00066,1.07117,0,5000
969,1.11357,0.036293,0.010759,0.501412,0.000607,1.2373,0,5000
970,0.950232,0.036651,0.008482,0.317765,0.000731,1.04846,0,5000
971,0.947508,0.036243,0.008018,0.317136,0.000563,1.04173,0,5000
972,0.929578,0.037495,0.008221,0.300238,0.000739,1.02748,0,5000
973,0.944756,0.037908,0.00842,0.31273,0.000586,1.04279,0,5000
974,0.932349,0.038525,0.008822,0.320964,0.00079,1.05505,0,5000
975,1.12513,0.044413,0.021709,0.507187,0.000555,1.23794,0,5000
976,0.957074,0.038552,0.008203,0.345839,0.000663,1.07224,0,5000
977,0.930786,0.036388,0.00842,0.300874,0.000623,1.02801,0,5000
978,0.923355,0.036945,0.008479,0.293193,0.000718,1.0214,0,5000
979,0.932197,0.03886,0.008539,0.299853,0.000582,1.03112,0,5000
980,0.93618,0.038417,0.00869,0.299937,0.00068,1.03756,0,5000
981,1.00499,0.05098,0.008795,0.384476,0.000603,1.11561,0,5000
982,1.06684,0.036546,0.01014,0.450051,0.000724,1.17821,0,5000
983,0.915349,0.036402,0.008404,0.284459,0.000548,1.01115,0,5000
984,0.935929,0.036983,0.010909,0.305686,0.000744,1.03458,0,5000
985,0.931428,0.036428,0.008622,0.301809,0.000555,1.02741,0,5000
986,0.924637,0.03652,0.008588,0.296048,0.000684,1.02069,0,5000
987,0.917406,0.03651,0.008453,0.293569,0.000555,1.02326,0,5000
988,1.12344,0.046699,0.017544,0.504347,0.00077,1.23874,0,5000
989,0.950775,0.038555,0.008553,0.321248,0.000524,1.05624,0,5000
990,0.942369,0.038429,0.008697,0.310329,0.00072,1.04274,0,5000
991,0.9393,0.036845,0.008191,0.301254,0.000545,1.03615,0,5000
992,0.947451,0.038573,0.008234,0.314436,0.000748,1.04575,0,5000
993,0.929281,0.036365,0.008229,0.293736,0.000582,1.02534,0,5000
994,1.02507,0.053137,0.008748,0.409482,0.000773,1.13873,0,5000
995,1.06163,0.04485,0.013925,0.449355,0.000591,1.19104,0,5000
996,0.943163,0.041263,0.010809,0.293091,0.000724,1.05019,0,5000
997,0.920191,0.03646,0.009099,0.280193,0.000549,1.01557,0,5000
998,0.922058,0.036658,0.008795,0.294168,0.000748,1.01884,0,5000
999,0.926736,0.036458,0.008713,0.293654,0.000529,1.02885,0,5000
1000,0.943717,0.036775,0.008388,0.325023,0.000747,1.05942,0,5000
1001,1.17661,0.044599,0.040125,0.512414,0.000541,1.28123,0,5000
1002,0.937247,0.036512,0.008018,0.308702,0.000756,1.03478,0,5000
1003,0.952956,0.036637,0.008512,0.319399,0.000578,1.04975,0,5000
1004,0.940641,0.039769,0.008265,0.318351,0.000641,1.04155,0,5000
1005,0.918227,0.040117,0.008537,0.286679,0.000591,1.01567,0,5000
1006,0.909641,0.039079,0.008414,0.282906,0.000735,1.00675,0,5000
1007,0.993883,0.051114,0.008348,0.389803,0.000574,1.10525,0,5000
1008,1.05734,0.037203,0.013684,0.457741,0.000724,1.17867,0,5000
1009,0.934823,0.036629,0.008349,0.302844,0.000606,1.03037,0,5000
1010,0.911479,0.037362,0.008506,0.28481,0.000735,1.00896,0,5000
1011,0.913747,0.03669,0.008388,0.289121,0.000575,1.00924,0,5000
1012,0.917488,0.036911,0.008617,0.287806,0.000735,1.01503,0,5000
1013,0.919685,0.036547,0.00845,0.288538,0.000568,1.01637,0,5000
1014,1.15594,0.057739,0.035312,0.509949,0.000736,1.27592,0,5000
1015,0.936937,0.038407,0.008759,0.314384,0.004379,1.04891,0,5000
1016,0.930674,0.039489,0.008824,0.304349,0.00073,1.03192,0,5000
1017,0.911326,0.036429,0.010578,0.285875,0.000556,1.00779,0,5000
1018,0.911911,0.037162,0.009862,0.289276,0.000719,1.01037,0,5000
1019,0.927117,0.036723,0.008391,0.295919,0.000631,1.02221,0,5000
1020,0.982065,0.052174,0.010387,0.363373,0.000691,1.09775,0,5000
1021,1.06338,0.03879,0.01224,0.459566,0.000555,1.18053,0,5000
1022,0.936793,0.037116,0.008141,0.309214,0.00079,1.03476,0,5000
1023,0.936005,0.036851,0.00832,0.306574,0.000592,1.03113,0,5000
1024,0.920622,0.036991,0.00836,0.286991,0.000673,1.01772,0,5000
1025,0.909797,0.037192,0.010197,0.264201,0.000559,1.00704,0,5000
1026,0.91602,0.037202,0.010178,0.2856,0.000817,1.01906,0,5000
1027,1.12077,0.051052,0.029689,0.485074,0.0006,1.23148,0,5000
1028,0.926762,0.038238,0.02548,0.301577,0.000765,1.04448,0,5000
1029,0.9411,0.038594,0.0088,0.291902,0.000612,1.04088,0,5000
1030,0.958238,0.038516,0.010466,0.317862,0.000701,1.06108,0,5000
1031,0.934671,0.039549,0.008648,0.284082,0.000568,1.03628,0,5000
1032,0.949826,0.039747,0.009127,0.288016,0.000769,1.05446,0,5000
1033,1.04572,0.044522,0.00898,0.404177,0.000553,1.15581,0,5000
1034,1.05849,0.0413,0.014857,0.447499,0.000767,1.18081,0,5000
1035,0.931934,0.05015,0.010288,0.28808,0.000722,1.0459,0,5000
1036,0.937929,0.050538,0.013152,0.302177,0.000822,1.06125,0,5000
1037,0.926731,0.038132,0.011803,0.267026,0.000569,1.02774,0,5000
1038,0.932901,0.038125,0.009009,0.282066,0.000782,1.03159,0,5000
1039,0.919812,0.049514,0.00945,0.286871,0.00059,1.03047,0,5000
1040,1.17112,0.038362,0.00913,0.537757,0.000755,1.27246,0,5000
1041,0.917802,0.037764,0.008978,0.285523,0.000612,1.01755,0,5000
1042,0.922898,0.037641,0.009122,0.2858,0.000715,1.0219,0,5000
1043,0.907427,0.037381,0.008443,0.278624,0.00061,1.0152,0,5000
1044,0.928738,0.045086,0.00852,0.291655,0.000738,1.03627,0,5000
1045,0.931542,0.040671,0.011252,0.295734,0.000579,1.0349,0,5000
1046,1.05251,0.043526,0.008734,0.424868,0.000738,1.1577,0,5000
1047,1.00406,0.036502,0.008437,0.38238,0.000613,1.11572,0,5000
1048,0.899198,0.036639,0.01046,0.264274,0.000729,0.996369,0,5000
1049,0.908444,0.039745,0.008194,0.286183,0.000637,1.00531,0,5000
1050,0.92925,0.038469,0.010653,0.291989,0.000721,1.03032,0,5000
1051,0.938838,0.040476,0.010249,0.306974,0.000606,1.04014,0,5000
1052,0.954728,0.041077,0.010952,0.308675,0.000761,1.05732,0,5000
1053,1.19083,0.037832,0.00894,0.559554,0.000585,1.30371,0,5000
1054,0.941346,0.039201,0.009121,0.30559,0.000711,1.04318,0,5000
1055,0.939377,0.038246,0.008708,0.304387,0.000644,1.04029,0,5000
1056,0.949774,0.03812,0.008805,0.319246,0.0008,1.05128,0,5000
1057,0.969911,0.037828,0.008685,0.330135,0.000581,1.0683,0,5000
1058,0.947776,0.040585,0.010557,0.331835,0.000784,1.05103,0,5000
1059,1.0739,0.043832,0.009226,0.459124,0.000577,1.1786,0,5000
1060,0.984084,0.036718,0.010485,0.380379,0.000744,1.09759,0,5000
1061,0.919259,0.038974,0.00835,0.303195,0.00056,1.01526,0,5000
1062,0.913,0.03643,0.008296,0.29399,0.000683,1.00937,0,5000
1063,0.906943,0.036101,0.008503,0.296084,0.000623,1.00291,0,5000
1064,0.901187,0.036585,0.008288,0.291014,0.000749,0.997634,0,5000
1065,0.91854,0.03669,0.008404,0.306475,0.000592,1.01513,0,5000
1066,1.17841,0.038131,0.010517,0.575383,0.000751,1.28828,0,5000
1067,0.932682,0.041362,0.009996,0.306806,0.000641,1.03286,0,5000
1068,0.940918,0.041412,0.008892,0.301272,0.00069,1.04477,0,5000
1069,0.937659,0.037581,0.008941,0.303521,0.000585,1.03776,0,5000
1070,0.936505,0.03861,0.008831,0.306578,0.000798,1.03847,0,5000
1071,0.951314,0.037846,0.010516,0.324126,0.00064,1.05065,0,5000
1072,1.07955,0.053072,0.008939,0.474215,0.000704,1.19611,0,5000
1073,1.02684,0.039973,0.009076,0.387814,0.000669,1.1401,0,5000
1074,0.930511,0.048357,0.011523,0.282125,0.000758,1.03695,0,5000
1075,0.913583,0.039078,0.011141,0.267382,0.000635,1.01372,0,5000
1076,0.930819,0.040025,0.009271,0.273305,0.000741,1.03065,0,5000
1077,0.93637,0.038565,0.008906,0.301373,0.000582,1.03313,0,5000
1078,0.935356,0.066882,0.010529,0.330946,0.000726,1.04026,0,5000
1079,1.1471,0.036342,0.009956,0.533863,0.0006,1.2582,0,5000
1080,0.929036,0.0374,0.008376,0.301008,0.000684,1.02622,0,5000
1081,0.937003,0.037636,0.009664,0.301641,0.0006,1.03483,0,5000
1082,0.932897,0.040113,0.009295,0.27645,0.000743,1.03601,0,5000
1083,0.936252,0.038449,0.010315,0.276053,0.000645,1.03713,0,5000
1084,0.929936,0.038984,0.008628,0.282479,0.000778,1.03131,0,5000
1085,1.10957,0.044486,0.008808,0.478559,0.000653,1.21659,0,5000
